1914	0
1378	49831472
1452	10876320
1670	25760
1520	3741920
2018	0
2000	0
1468	3931200
1946	0
1688	27440
1482	4630080
1798	240
1396	46285568
1746	3360
1420	21956368
1762	3360
1470	524160
2012	0
1340	101057600
1266	476581104
1480	8707904
1754	0
1414	16867648
1548	1001000
1810	240
1890	0
1422	9609600
1612	182000
1672	81480
1454	3843840
1308	210725888
1232	1008674668
1776	3360
1600	570908
1286	242941496
1728	27608
1720	3360
1926	0
1886	0
1854	0
1846	0
1956	0
1896	0
1448	18143104
1560	1022840
1816	240
1344	113872984
1578	349440
2004	0
1680	81480
1624	182000
1498	2096640
1604	408408
2014	0
1768	3360
1464	9828000
1312	220586288
1748	3360
1508	4324320
1450	10221120
1460	10876320
1646	0
1292	318739824
1524	2184000
1902	0
1962	0
1910	0
2032	0
1870	0
1640	182000
1648	167440
1684	28560
1900	0
1674	26880
1434	10920000
1222	819374288
1872	240
1346	86185520
1942	0
1382	37797088
1622	43680
1224	1211608804
1282	296525584
1864	240
1682	26880
1744	14000
1950	0
1398	21141120
1268	580029728
1590	43680
1634	160160
1774	0
1250	564832896
1528	2009280
1836	0
1936	16
1842	0
1320	231266032
1702	3360
1380	65206496
1888	240
1818	0
1756	0
1506	3407040
1882	0
1356	87948320
1580	356720
1510	1921920
1274	367682080
1790	0
1978	0
1974	0
1502	524160
1416	33834432
1402	21141120
1536	2322448
1616	415688
1556	1110200
1982	0
1384	67817104
1418	20249936
1476	7987184
2016	0
1934	0
1666	67200
1406	5765760
1428	23525936
1678	3360
1908	0
1594	43680
1812	240
1458	9172800
1592	342160
1568	1280188
1562	334880
1436	11487840
1486	1921920
1894	0
1372	52691968
1350	66567296
1944	0
1318	140692960
1652	43680
2022	0
1692	3360
1262	364478880
1572	950040
1824	2040
1772	0
1980	0
1782	0
1752	3360
1918	0
1430	10832640
1324	178216768
2028	0
1332	172771328
1988	0
1920	136
1858	240
1904	0
1708	3360
1270	364478880
1408	32578632
1850	0
1958	0
1304	298122024
1788	0
1990	0
1376	65717776
1240	953037648
1766	0
1246	415721120
1260	610775968
1284	386606768
1478	3960320
1432	21890848
1856	920
1526	524160
1230	643242768
1658	0
1316	223859192
2034	0
1474	6152624
1252	716806408
1632	306488
1844	0
2048	1
2020	0
1424	29004880
2046	0
2036	0
1964	0
1582	43680
1852	0
1400	41801088
1654	0
1710	0
1996	0
1968	0
1264	597849944
1866	0
1764	3360
1784	0
1716	3360
1354	80068560
1602	331968
1570	786240
1954	0
1800	2040
1368	85113488
1306	196792528
1366	48687968
1238	668864080
1410	23667968
1588	356720
1334	94811360
1530	524160
1738	3360
1638	43680
1628	43680
1442	13464976
1906	0
1928	16
1750	0
1358	43562848
1740	3360
1362	74623120
2030	0
1862	0
1446	9085440
1606	160160
1924	16
1532	524160
1730	12320
1472	8938432
1248	704082036
1492	5460000
1272	537275776
1992	0
1228	1048519424
1394	38117408
1660	0
1786	0
1256	728737848
1696	66920
2038	0
1972	0
1336	157797488
1554	960960
1630	0
1834	0
1662	0
1426	19568528
1802	240
1300	316578360
1838	0
1522	1921920
1770	0
1462	3843840
1504	5006752
1806	0
1952	16
1704	28560
1792	5300
1258	550241456
2002	0
1668	79800
1700	28560
1880	0
1940	0
1412	31399272
1742	0
1916	0
1676	27440
1564	342160
1760	12880
1722	0
1734	3360
1488	7729472
1310	100577120
1574	334880
1546	946400
2044	0
1456	14913696
1388	46926208
1960	0
1542	837200
1878	0
1718	0
1440	18536464
1642	43680
1294	176373248
1518	524160
1386	43242528
2010	0
1848	0
1392	54844368
1626	43680
1698	26880
1892	0
1444	17527216
1494	2096640
1724	0
1550	320320
1360	101259864
1868	0
1330	141253520
2008	0
1796	2040
1898	0
1514	2096640
1778	0
1540	1878240
1352	120718184
2024	0
2026	0
1364	90927072
1780	0
1828	240
1726	0
1558	334880
1706	3360
1876	0
1832	240
1714	3360
1236	1005471872
1984	16
2040	0
1322	162009136
1732	14000
1338	95131680
1712	27440
1840	240
1516	2184000
1404	22102080
1758	0
1966	0
1566	43680
1822	0
1618	174720
1994	0
1302	190786528
1438	3669120
1314	172483024
1586	334880
1288	397077008
1598	0
1690	3360
1922	16
1280	380315866
1244	749096032
1794	1920
1930	0
1686	3360
1596	43680
1538	1485120
1644	43680
1544	2032940
1694	0
1874	0
1390	21141120
1610	174720
1938	0
1584	848120
1830	0
1226	934982496
1970	0
1342	38438400
1650	43680
1374	21141120
1820	0
1912	0
1298	258124240
1328	187225816
1500	2184000
1512	4411680
1254	482504784
1234	824045760
1860	240
1278	192178560
1490	4630080
1326	94170720
1534	0
1290	286389120
1620	196560
2006	0
1736	14000
1614	43680
1804	240
1576	957320
1948	0
1808	2040
1814	0
1986	0
1636	182000
1348	114464272
1552	1880060
1932	0
1608	430248
1242	693686640
1370	49648928
1664	130508
1976	0
1496	5052320
1656	43680
2042	0
1466	3843840
1484	4964960
1276	394907040
1826	240
1884	0
1998	0
1296	329541544
1110	6041677104
1172	2926728888
1180	2376921936
1134	3827674912
1094	7257271924
1124	5891802260
1202	1469596016
1126	4450534916
1166	2113246808
1084	11170420708
1076	12726814240
1118	4721104224
1206	1226016112
1144	4688616820
1220	1210181108
1128	5761038268
1212	1346590560
1096	9082712608
1176	2787449368
1102	6260232160
1146	3774553216
1074	11027568516
1164	3142246360
1208	1658561176
1192	2122597496
1106	6679994352
1196	1896105576
1122	4953862700
1170	2434392728
1112	7508589504
1216	1198739112
1100	8597260604
1156	3516271316
1132	5385802300
1210	1245713552
1078	10102293724
1168	2897609886
1158	2547944192
1082	10288477424
1148	4093475136
1136	4925478388
1092	9443420012
1160	3440768978
1120	5916428370
1184	2109724394
1080	12141672088
1098	7698529068
1198	1243308912
1154	2900195196
1200	1775057544
1150	2690949504
1072	12690628526
1162	2799227376
1130	4826275504
1218	959102780
1214	778152480
1188	2129854784
1104	7782865188
1190	1521733464
1108	7855041264
1114	6230516464
1086	8092471928
1140	4945898696
1088	9639797402
1090	8097356004
1178	2185492312
1152	3537337740
1116	6797460832
1186	1729388724
1182	1490990128
1204	1766956488
1194	1698991224
1174	2108800960
1142	3702998968
1138	4192265872
1070	10639861056
1066	12596423656
1062	11975887868
1064	14528906492
1068	13989325648
1060	15092261312
1050	16147397020
1044	19489299584
1054	13278242456
1046	15800053808
1048	18660991730
1040	19477047016
1052	17600572980
1056	15368810464
1042	17018590348
1058	13133275764
926	75879922440
1006	26923497492
976	45091187206
1010	26887752764
980	44672964244
918	82848124404
940	73117878008
978	40063980676
958	51637168908
934	67218817384
928	80884449676
930	72035068384
1008	30395661556
962	48986250288
990	33450298720
916	94623761660
1022	21629025712
896	117112489922
952	63786911548
984	42822094208
1034	19511910668
894	111265970600
1000	34106137004
988	41476345824
906	97212309384
942	61870816140
888	129448610788
992	36808754722
948	66461561016
966	45192378460
908	104589351584
902	98384937884
1012	30291305160
1032	22307379544
1038	16803146788
964	53608945028
936	74132140660
886	119838884908
898	105316723348
1030	18967582988
1004	33392722824
970	45410488928
922	82917281676
998	29657377332
1018	25532680576
1036	21568550462
1024	24220721061
910	90142006900
994	32121875244
924	89231192160
1014	25199523416
884	134585693600
892	127864819268
960	55658208404
914	87004017184
920	90761983408
972	49561800604
938	67316823532
900	112659035416
1020	27658805568
904	106406130092
954	57712036652
986	38230365700
968	50668829250
946	60401551176
932	78145660992
1016	29008032204
996	35780159968
974	40818924904
956	62208786376
944	67208996092
1028	23465460224
912	96349783180
1026	20839637300
1002	30359189656
950	57391986656
890	119541128392
982	37792248728
882	124997213356
878	129455389028
880	136965549896
876	147024196368
874	137263585212
870	139130647644
872	148737825762
868	156744851528
862	155400531680
860	175287233000
856	176976942994
858	164513967812
854	165838760416
866	147539513376
864	162439166864
852	184205163192
850	172979994340
844	201757929454
842	190147853248
836	216229460856
840	204944800344
846	180284129160
848	188583245148
834	205629650692
838	194410457956
820	250029114460
828	239513036672
830	216146113956
814	245683455488
824	241108197668
816	255448629126
826	226050038344
818	236533992728
832	224247519054
822	228198302252
794	298405296088
802	274858334204
800	297193770416
796	314497029630
806	261783496564
810	256016027356
812	270441021098
804	287412620622
798	287806870192
808	273764534654
782	326927987540
784	337232159962
792	316731369370
776	361122868528
772	378529141866
768	390587907918
770	364488443752
774	348609238592
780	355709560404
778	339479216464
786	313957736776
788	328756878470
790	302723569236
766	379830366924
760	411128177244
764	409305489652
762	390124090848
756	424697373864
754	407599564224
758	395496572368
752	434148206362
748	453564249800
750	422249811468
746	434568516932
744	459336843214
740	479072728060
742	445771581520
738	463359460576
732	512989490336
736	492946478412
734	480929104576
728	516327625066
726	500504837888
724	533634948358
730	491762264076
720	546734249060
722	516021660692
718	534610177860
710	563729947968
716	569114554846
714	548981418132
712	577418949630
706	583051441808
708	600195428434
704	615258896582
694	620213020592
698	610868074896
696	637440612938
692	655208455438
690	635561786772
684	690157180210
688	668359431762
686	654516220124
